,price,quantity,date,vendor,total
2155,196.58,600,2025-12-22,guangzhou_farm,117948.0
2156,57.91,1190,2025-12-07,eshuer,68912.9
2157,136.15,90,2025-12-24,biolab,12253.5
2158,146.45,3240,2025-12-21,standard_test,474498.0
2159,150.56,430,2025-12-24,biolab,64740.8
2160,203.22,270,2025-12-17,guangzhou_farm,54869.4
2161,114.69,2340,2025-12-28,biolab,268374.6
2162,128.14,80,2025-12-13,biolab,10251.2
2163,162.74,440,2025-12-30,biolab,71605.6
2164,134.55,160,2025-12-14,biolab,21528.0
2165,130.9,3460,2025-12-23,biolab,452914.0
2166,121.43,110,2025-12-01,standard_test,13357.3
2167,214.06,60,2025-12-24,guangzhou_farm,12843.6
2168,205.23,2160,2025-12-28,biolab,443296.8
2169,546.9,9000,2025-12-07,med_express,4922100.0
2170,172.6,100,2025-12-22,biolab,17260.0
2171,130.34,190,2025-12-01,standard_test,24764.6
2172,129.98,190,2025-12-27,standard_test,24696.2
2173,138.38,240,2025-12-27,biolab,33211.2
2174,205.03,30,2025-12-01,biolab,6150.9
2175,120.9,90,2025-12-29,standard_test,10881.0
2176,201.25,510,2025-12-28,biolab,102637.5
2177,209.69,70,2025-12-15,guangzhou_farm,14678.3
2178,159.03,140,2025-12-15,guangzhou_farm,22264.2
2179,118.38,340,2025-12-02,biolab,40249.2
2180,197.58,100,2025-12-15,guangzhou_farm,19758.0
2181,140.83,40,2025-12-02,biolab,5633.200000000001
2182,147.36,200,2025-12-28,biolab,29472.000000000004
2183,173.92,160,2025-12-17,biolab,27827.2
2184,160.75,220,2025-12-13,guangzhou_farm,35365.0
2185,173.38,430,2025-12-15,biolab,74553.4
2186,113.35,760,2025-12-21,biolab,86146.0
2187,133.66,340,2025-12-22,biolab,45444.4
2188,153.38,200,2025-12-08,biolab,30676.0
2189,205.03,950,2025-12-24,biolab,194778.5
2190,205.03,950,2025-12-24,biolab,194778.5
2191,146.08,200,2025-12-30,biolab,29216.000000000004
2192,146.08,200,2025-12-30,biolab,29216.000000000004
2193,142.24,570,2025-12-23,biolab,81076.8
2194,142.24,570,2025-12-23,biolab,81076.8
2195,205.03,2160,2025-12-30,biolab,442864.8
2196,205.03,2160,2025-12-30,biolab,442864.8
2197,174.7,790,2025-12-29,biolab,138013.0
2198,174.7,790,2025-12-29,biolab,138013.0
2199,193.49,40,2025-12-23,biolab,7739.6
2200,130.71,920,2025-12-20,biolab,120253.2
2201,173.0,80,2025-12-21,biolab,13840.0
2202,171.71,540,2025-12-17,biolab,92723.4
2203,131.99,430,2025-12-17,biolab,56755.7
2204,146.08,200,2025-12-12,biolab,29216.000000000004
2205,153.35,510,2025-12-10,biolab,78208.5
2206,130.71,2310,2025-12-16,biolab,301940.10000000003
2207,158.02,440,2025-12-07,biolab,69528.8
